Date,Open,High,Low,Close,Volume
1 Febbraio 2010,0.82,0.83,0.79,0.80,87200
2 Febbraio 2010,0.81,0.82,0.81,0.82,28800
3 Febbraio 2010,0.82,0.82,0.79,0.81,129600
4 Febbraio 2010,0.81,0.81,0.78,0.79,172900
5 Febbraio 2010,0.78,0.78,0.76,0.77,160300
8 Febbraio 2010,0.77,0.77,0.76,0.76,7100
9 Febbraio 2010,0.76,0.77,0.76,0.77,24700
10 Febbraio 2010,0.76,0.77,0.75,0.75,64900
11 Febbraio 2010,0.75,0.76,0.74,0.75,85100
12 Febbraio 2010,0.75,0.77,0.73,0.76,147100
16 Febbraio 2010,0.79,0.79,0.77,0.78,63800
17 Febbraio 2010,0.79,0.79,0.76,0.78,55400
18 Febbraio 2010,0.79,0.79,0.78,0.78,78800
19 Febbraio 2010,0.80,0.81,0.78,0.81,66500
22 Febbraio 2010,0.83,0.87,0.82,0.86,83000
23 Febbraio 2010,0.92,0.92,0.80,0.85,323400
24 Febbraio 2010,0.86,0.86,0.82,0.82,161100
25 Febbraio 2010,0.83,0.83,0.79,0.81,204200
26 Febbraio 2010,0.80,0.82,0.80,0.80,26700
1 Marzo 2010,0.80,0.81,0.78,0.80,87800
2 Marzo 2010,0.80,0.81,0.79,0.81,111600
3 Marzo 2010,0.82,0.82,0.80,0.80,235100
4 Marzo 2010,0.79,0.80,0.77,0.77,87300
5 Marzo 2010,0.77,0.80,0.77,0.78,235700
8 Marzo 2010,0.76,0.80,0.76,0.79,356200
9 Marzo 2010,0.80,0.81,0.79,0.80,85000
10 Marzo 2010,0.80,0.80,0.80,0.80,139600
11 Marzo 2010,0.80,0.81,0.80,0.81,18800
12 Marzo 2010,0.80,0.81,0.80,0.81,21900
15 Marzo 2010,0.80,0.80,0.79,0.79,24900
16 Marzo 2010,0.81,0.81,0.78,0.79,26900
17 Marzo 2010,0.79,0.82,0.79,0.82,117200
18 Marzo 2010,0.81,0.83,0.81,0.83,237700
19 Marzo 2010,0.81,0.81,0.78,0.81,128300
22 Marzo 2010,0.82,0.82,0.78,0.81,54800
23 Marzo 2010,0.82,0.82,0.80,0.80,25500
24 Marzo 2010,0.80,0.83,0.79,0.83,52100
25 Marzo 2010,0.85,0.85,0.82,0.83,26000
26 Marzo 2010,0.82,0.84,0.82,0.83,10500
29 Marzo 2010,0.83,0.86,0.83,0.84,74700
30 Marzo 2010,0.84,0.86,0.84,0.84,33800
31 Marzo 2010,0.85,0.85,0.83,0.84,69800
1 Aprile 2010,0.82,0.86,0.82,0.85,32400
5 Aprile 2010,0.85,0.86,0.84,0.85,61200
6 Aprile 2010,0.85,0.89,0.85,0.88,173300
7 Aprile 2010,0.90,0.95,0.90,0.94,323800
8 Aprile 2010,0.96,0.96,0.93,0.93,102600
9 Aprile 2010,0.92,0.93,0.92,0.93,149400
12 Aprile 2010,0.93,0.95,0.90,0.91,202900
13 Aprile 2010,0.89,0.91,0.88,0.91,58600
14 Aprile 2010,0.90,0.93,0.90,0.93,142700
15 Aprile 2010,0.89,0.94,0.89,0.94,173600
16 Aprile 2010,0.93,0.94,0.90,0.94,64000
19 Aprile 2010,0.95,0.95,0.90,0.94,110500
20 Aprile 2010,0.93,0.93,0.90,0.92,77100
21 Aprile 2010,0.91,0.91,0.90,0.90,61800
22 Aprile 2010,0.88,0.92,0.88,0.92,77300
23 Aprile 2010,0.89,0.93,0.89,0.93,46700
26 Aprile 2010,0.93,0.94,0.91,0.93,94800
27 Aprile 2010,0.92,0.93,0.90,0.90,71600
28 Aprile 2010,0.92,0.94,0.92,0.92,53300
29 Aprile 2010,0.90,0.95,0.90,0.91,46500
30 Aprile 2010,0.91,0.93,0.91,0.92,52500
3 Maggio 2010,0.91,0.94,0.91,0.94,70200
4 Maggio 2010,0.94,0.95,0.92,0.94,278200
5 Maggio 2010,0.95,0.97,0.94,0.96,255600
6 Maggio 2010,0.96,0.96,0.89,0.95,359200
7 Maggio 2010,0.93,0.95,0.89,0.95,250700
10 Maggio 2010,0.95,0.96,0.94,0.96,164800
11 Maggio 2010,0.97,0.98,0.95,0.98,224300
12 Maggio 2010,0.98,0.99,0.97,0.99,150000
13 Maggio 2010,1.00,1.00,0.97,0.98,232900
14 Maggio 2010,0.96,0.97,0.94,0.96,68500
17 Maggio 2010,0.98,0.98,0.94,0.96,213100
18 Maggio 2010,0.96,1.06,0.96,1.04,802700
19 Maggio 2010,1.03,1.04,0.94,0.97,476600
20 Maggio 2010,0.93,0.94,0.88,0.89,535500
21 Maggio 2010,0.88,0.91,0.86,0.89,671500
24 Maggio 2010,0.92,0.95,0.90,0.90,87900
25 Maggio 2010,0.84,0.89,0.84,0.86,397500
26 Maggio 2010,0.90,0.91,0.87,0.91,350600
27 Maggio 2010,0.90,0.93,0.90,0.92,534300
28 Maggio 2010,0.95,0.95,0.91,0.95,315500
1 Giugno 2010,1.00,1.00,0.90,0.90,235300
2 Giugno 2010,0.94,0.97,0.91,0.94,334100
3 Giugno 2010,0.93,0.94,0.91,0.94,77300
4 Giugno 2010,0.91,0.92,0.90,0.90,122800
7 Giugno 2010,0.90,0.90,0.88,0.88,129100
8 Giugno 2010,0.89,0.89,0.87,0.87,78000
9 Giugno 2010,0.88,0.90,0.88,0.89,36300
10 Giugno 2010,0.89,0.91,0.89,0.90,72400
